tract,cbsa,cbsaname,cbsapop,cbsasamp1,cbsasamp2,cbsasamp3,nwhite,nblack,nhisp,nasian,povyes,povno,edlow,edhs,edsome,edba,owner,renter,twoparent,singparent,nokids,age0017,age1859,age60up,race_pop,pr_white,pr_black,pr_hisp,pr_asian,pov_pop,pr_pov,singpar_pop,pr_singpar,age_pop,pr_adult_nohs,hsplus
6081609300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2619,39,294,260,77,3190,33,171,609,1393,981,265,488,33,728,962,1742,611,3212,0.815379826,0.012141968,0.091531756,0.080946451,3267,0.023569024,1249,0.026421137,2353,0.014024649,2173
6001401800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,256,1026,329,60,434,946,155,170,292,142,140,497,17,136,366,456,1076,171,1671,0.153201676,0.614003591,0.196888091,0.035906643,1380,0.314492754,519,0.262042389,1247,0.124298316,604
6001442302,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1154,448,1016,1949,543,4153,461,731,866,1202,469,1399,459,209,979,1125,2989,674,4567,0.252682286,0.09809503,0.222465513,0.426757171,4696,0.115630324,1647,0.126897389,3663,0.125853126,2799
6001441601,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1592,214,1097,1472,290,4621,445,1179,909,988,1128,280,433,157,835,1069,2599,893,4375,0.363885714,0.048914286,0.250742857,0.336457143,4911,0.05905111,1425,0.110175439,3492,0.127434135,3076
6001437900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,274,172,1407,426,374,2042,499,371,290,197,281,385,229,75,376,630,1470,238,2279,0.12022817,0.075471698,0.617376042,0.18692409,2416,0.154801325,680,0.110294118,1708,0.292154567,858
6013304001,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2056,307,636,588,104,2988,139,289,790,695,904,271,567,50,302,1216,1960,542,3587,0.573180931,0.085586841,0.177306942,0.163925286,3092,0.033635188,919,0.054406964,2502,0.055555556,1774
6013324001,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2650,222,622,933,301,4130,217,476,1036,1713,560,1969,286,37,2231,608,3156,851,4427,0.598599503,0.050146826,0.140501468,0.210752202,4431,0.06793049,2554,0.014487079,4007,0.054155228,3225
6013357000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2177,147,452,131,301,2856,206,754,834,772,783,649,191,90,1206,428,1883,707,2907,0.748882009,0.050567595,0.155486756,0.045063639,3157,0.095343681,1487,0.060524546,2590,0.07953668,2360
6013380000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1596,1723,1306,951,852,4592,371,497,867,1916,1355,1251,383,278,1730,1181,3734,791,5576,0.286226686,0.309002869,0.234218077,0.170552367,5444,0.156502572,2391,0.116269343,4525,0.08198895,3280
6081609100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,936,20,366,142,70,1636,176,180,319,540,423,156,197,35,320,352,1020,153,1464,0.639344262,0.013661202,0.25,0.096994536,1706,0.041031653,552,0.063405797,1173,0.150042626,1039
6001437500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,492,398,2705,802,836,3158,816,789,550,206,311,817,253,255,606,1421,2662,445,4397,0.111894474,0.090516261,0.615192176,0.182397089,3994,0.209313971,1114,0.228904847,3107,0.262632765,1545
6081604900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1306,29,163,1657,206,2827,120,483,767,1039,991,251,237,74,978,601,1685,957,3155,0.413946117,0.009191759,0.051664025,0.525198098,3033,0.067919552,1289,0.057408844,2642,0.045420136,2289
6001423800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2454,81,128,184,48,2689,35,44,249,1871,975,273,220,46,947,514,1471,940,2847,0.861959958,0.028451001,0.044959607,0.064629434,2737,0.01753745,1213,0.037922506,2411,0.014516798,2164
6075012201,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1666,284,1276,1179,1173,3000,674,631,1122,970,152,2515,121,77,2246,387,3518,662,4405,0.378206583,0.064472191,0.289670829,0.267650397,4173,0.281092739,2444,0.031505728,4180,0.161244019,2723
6075042602,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1738,64,183,1117,740,2926,513,133,432,1580,492,919,280,178,1019,575,2016,652,3102,0.560283688,0.02063185,0.058994197,0.360090264,3666,0.201854883,1477,0.120514557,2668,0.192278861,2145
6075023400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,127,1345,1225,929,1242,2265,922,564,499,214,386,578,309,192,500,1090,2080,490,3626,0.035024821,0.370932157,0.337837838,0.256205185,3507,0.354148845,1001,0.191808192,2570,0.358754864,1277
6081604400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1454,84,930,1852,566,3595,351,877,894,894,624,1021,434,137,1003,852,2663,933,4320,0.336574074,0.019444444,0.215277778,0.428703704,4161,0.136024994,1574,0.08703939,3596,0.097608454,2665
6001407101,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,226,565,1916,664,1127,2724,1066,457,447,224,303,699,270,181,525,1011,2013,390,3371,0.067042421,0.167606052,0.568377336,0.196974192,3851,0.292651259,976,0.18545082,2403,0.443612151,1128
6001441925,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1336,303,511,3675,188,5621,102,309,841,3277,462,2310,456,222,1915,1053,4643,463,5825,0.229356223,0.052017167,0.087725322,0.630901288,5809,0.032363574,2593,0.085615118,5106,0.019976498,4427
6001407400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,133,828,2566,400,1175,2793,962,543,591,143,326,755,203,251,671,1121,2458,375,3927,0.033868093,0.210847976,0.653425006,0.101858925,3968,0.296118952,1125,0.223111111,2833,0.339569361,1277
6075016802,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1920,411,424,397,540,2663,304,315,591,1439,314,1490,0,125,1514,233,2693,338,3152,0.609137056,0.130393401,0.134517766,0.125951777,3203,0.168591945,1639,0.076266016,3031,0.100296932,2345
6013346102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4567,48,330,565,171,5502,116,218,692,2928,1839,135,658,71,1191,1418,2717,1515,5510,0.828856624,0.008711434,0.059891107,0.102540835,5673,0.030142782,1920,0.036979167,4232,0.027410208,3838
6041119100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4075,28,233,145,185,4687,66,196,929,2375,1333,541,506,92,1309,1138,2160,1311,4481,0.909395224,0.006248605,0.051997322,0.032358848,4872,0.037972085,1907,0.048243314,3471,0.019014693,3500
6001425104,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1078,870,419,677,617,2282,144,425,501,1233,530,1109,80,116,1359,405,2268,502,3044,0.35413929,0.285808147,0.137647832,0.222404731,2899,0.212832011,1555,0.074598071,2770,0.05198556,2159
6075012401,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1244,532,1852,1299,785,3668,1130,916,736,399,13,2685,128,139,2139,638,3653,784,4927,0.2524863,0.107976456,0.375887964,0.263649279,4453,0.17628565,2406,0.057772236,4437,0.254676583,2051
6081609202,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2378,71,480,542,299,3265,128,357,997,1388,590,1259,275,165,1421,584,2341,691,3471,0.685105157,0.0204552,0.138288678,0.156150965,3564,0.083894501,1861,0.08866201,3032,0.042216359,2742
6001432300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1008,545,1655,1338,187,4149,430,829,560,1019,1004,616,448,91,945,1167,2850,639,4546,0.221733392,0.119885614,0.364056313,0.294324681,4336,0.043127306,1484,0.061320755,3489,0.123244483,2408
6001421500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2908,93,188,319,124,3451,13,130,229,2477,1282,273,428,55,1082,638,1835,1167,3508,0.828962372,0.026510832,0.05359179,0.090935006,3575,0.034685315,1565,0.03514377,3002,0.004330446,2836
6013329000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3140,241,2158,578,174,5871,623,1167,1536,950,1483,744,531,162,1651,1362,3944,1003,6117,0.513323525,0.039398398,0.352787314,0.094490763,6045,0.028784119,2344,0.069112628,4947,0.12593491,3653
6001422900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1610,441,485,1616,1501,1792,151,162,234,1082,29,2050,104,0,1643,218,3837,281,4152,0.387764933,0.106213873,0.116811175,0.389210019,3293,0.455815366,1747,0,4118,0.036668286,1478
6075025402,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1107,196,823,705,214,2763,164,331,471,1203,746,314,196,111,756,525,1841,546,2831,0.391027905,0.069233486,0.290709996,0.249028612,2977,0.071884447,1063,0.104421449,2387,0.068705488,2005
6081605500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3026,113,745,839,142,3926,51,468,825,2110,717,1991,273,78,2005,697,3294,923,4723,0.640694474,0.023925471,0.157738725,0.17764133,4068,0.034906588,2356,0.033106961,4217,0.012093906,3403
6001430700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2170,147,642,696,277,3164,213,592,731,832,1033,309,365,117,805,916,2145,753,3655,0.59370725,0.040218878,0.175649795,0.190424077,3441,0.080499855,1287,0.090909091,2898,0.073498965,2155
6041126200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3363,82,243,435,170,4086,153,424,535,2214,1160,892,350,57,1751,829,2051,1369,4123,0.815668203,0.019888431,0.058937667,0.1055057,4256,0.039943609,2158,0.026413346,3420,0.044736842,3173
6041125000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3202,117,265,528,293,3700,23,222,710,2044,852,1060,410,85,1440,864,2358,1040,4112,0.778696498,0.028453307,0.064445525,0.128404669,3993,0.073378412,1935,0.043927649,3398,0.006768687,2976
6001422100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,990,501,761,343,596,1655,306,345,243,800,491,623,128,65,778,551,1698,436,2595,0.38150289,0.193063584,0.293256262,0.132177264,2251,0.264771213,971,0.066941298,2134,0.14339269,1388
6081604700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1224,26,253,1215,54,2829,146,226,662,1024,812,164,289,10,735,547,1499,735,2718,0.450331126,0.009565857,0.093083149,0.447019868,2883,0.018730489,1034,0.00967118,2234,0.065353626,1912
6075026301,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,438,56,1369,2974,247,4159,830,878,830,497,760,513,336,47,720,881,2957,1037,4837,0.090551995,0.011577424,0.283026669,0.614843912,4406,0.056059918,1103,0.042611061,3994,0.207811718,2205
6001441100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2103,191,728,1135,40,4409,204,875,762,1273,1230,405,528,56,975,840,2404,1064,4157,0.505893673,0.045946596,0.175126293,0.273033438,4449,0.008990784,1559,0.035920462,3468,0.058823529,2910
6001430101,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2385,309,520,3085,156,6611,227,358,1217,2701,1957,245,871,157,1237,1648,3818,1057,6299,0.378631529,0.049055406,0.082552786,0.489760279,6767,0.023053052,2265,0.069315673,4875,0.046564103,4276
6001403701,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1287,628,236,361,343,1935,112,243,307,1338,222,1464,75,49,1526,183,1859,545,2512,0.512340764,0.25,0.093949045,0.143710191,2278,0.150570676,1650,0.02969697,2404,0.046589018,1888
6001408400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,99,1756,1258,183,588,2799,845,492,723,246,469,611,169,265,721,959,1977,387,3296,0.030036408,0.53276699,0.381674757,0.055521845,3387,0.17360496,1155,0.229437229,2364,0.357445008,1461
6001444602,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,931,322,535,2072,106,4050,106,686,753,1603,1128,386,349,141,1027,925,2612,477,3860,0.24119171,0.083419689,0.138601036,0.536787565,4156,0.025505294,1517,0.092946605,3089,0.034315312,3042
6001402200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,388,963,720,285,690,1594,389,228,512,350,285,564,78,195,589,540,1539,306,2356,0.164685908,0.408743633,0.305602716,0.120967742,2284,0.302101576,862,0.226218097,1845,0.210840108,1090
6001406601,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,557,1340,1074,1560,811,3649,827,723,983,526,707,973,343,420,1115,1100,2862,634,4531,0.12293092,0.295740455,0.237033767,0.344294858,4460,0.181838565,1878,0.223642173,3496,0.236556064,2232
6001451704,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3142,86,776,310,62,4149,119,476,1253,1056,1191,419,456,98,1043,1143,2472,834,4314,0.728326379,0.019935095,0.179879462,0.071859064,4211,0.014723344,1597,0.061365059,3306,0.03599516,2785
6001437000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,818,353,1099,1039,147,2771,279,583,553,744,923,273,242,79,782,761,2093,619,3309,0.247204594,0.106678755,0.332124509,0.313992143,2918,0.050376971,1103,0.071622847,2712,0.102876106,1880
6081605200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2638,29,313,525,128,3541,21,246,501,1568,998,295,501,80,654,1054,1886,686,3505,0.752639087,0.008273894,0.089300999,0.14978602,3669,0.03488689,1235,0.064777328,2572,0.008164852,2315
6001450605,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2819,60,266,465,35,3603,146,254,601,1402,1090,271,491,48,755,982,1898,805,3610,0.780886427,0.016620499,0.073684211,0.128808864,3638,0.009620671,1294,0.037094281,2703,0.054014058,2257
6081614000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1697,215,887,2426,268,4524,142,891,1058,1375,1284,394,484,57,1023,1192,3304,962,5225,0.324784689,0.041148325,0.169760766,0.46430622,4792,0.055926544,1564,0.036445013,4266,0.033286451,3324
6081611700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,213,1118,4095,502,633,4659,1068,900,778,422,725,659,426,356,571,1821,3508,641,5928,0.035931174,0.188596491,0.690789474,0.084682861,5292,0.119614512,1353,0.263118995,4149,0.257411424,2100
6041124200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4806,84,250,319,238,5259,69,274,524,3180,1598,860,539,130,1715,1157,2551,1918,5459,0.880381022,0.015387434,0.045795933,0.058435611,5497,0.043296343,2384,0.054530201,4469,0.015439696,3978
6013337200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4110,374,1543,882,910,5817,555,1302,1642,1782,1923,1036,492,162,2383,1354,4307,1522,6909,0.594876248,0.054132291,0.223331886,0.127659574,6727,0.135275754,3037,0.053342114,5829,0.095213587,4726
6075011700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,618,114,171,837,430,1014,267,233,309,414,87,925,40,30,851,122,1275,386,1740,0.355172414,0.065517241,0.098275862,0.481034483,1444,0.297783934,921,0.03257329,1661,0.160746538,956
6013314103,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,794,905,3022,738,1183,4345,666,680,970,567,747,835,474,416,786,1756,3307,483,5459,0.145447884,0.165781279,0.553581242,0.135189595,5528,0.214001447,1676,0.248210024,3790,0.175725594,2217
6013387000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1106,253,284,806,225,2178,79,294,500,1054,568,565,239,66,764,433,1467,632,2449,0.451612903,0.103307472,0.1159657,0.329113924,2403,0.093632959,1069,0.061739944,2099,0.03763697,1848
6001443200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,852,40,113,2541,63,3673,147,197,316,1889,1131,40,467,33,663,835,2124,745,3546,0.240270728,0.011280316,0.031866892,0.716582064,3736,0.016862955,1163,0.028374893,2869,0.051237365,2402
6001450102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2442,2757,2024,1954,100,3371,1846,2045,1361,1549,733,518,524,92,519,1222,7534,678,9177,0.266100033,0.300424975,0.220551378,0.212923613,3471,0.028810141,1135,0.081057269,8212,0.224792986,4955
6013330000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2980,174,1511,521,169,5635,925,960,1108,964,1385,491,548,130,1195,1165,3270,918,5186,0.574623988,0.03355187,0.291361358,0.100462784,5804,0.02911785,1873,0.069407368,4188,0.22086915,3032
6041102203,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2587,172,1580,331,285,3949,499,402,1019,1108,799,1124,412,150,1219,1032,2849,872,4670,0.553961456,0.036830835,0.338329764,0.070877944,4234,0.067312234,1781,0.084222347,3721,0.134103736,2529
6001404502,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4172,453,347,565,174,5684,48,228,609,3515,2062,381,517,185,1791,1220,3140,1424,5537,0.753476612,0.081813256,0.062669316,0.102040816,5858,0.02970297,2493,0.074207782,4564,0.01051709,4352
6075021700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2163,431,509,735,307,3634,206,390,439,2120,1233,565,296,147,1488,663,2211,1074,3838,0.563574779,0.112298072,0.132621157,0.191505993,3941,0.07789901,1931,0.076126359,3285,0.062709285,2949
6001435200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1239,1152,909,715,178,3897,350,615,1001,972,1079,296,275,131,939,860,2561,719,4015,0.308592777,0.286924035,0.226400996,0.178082192,4075,0.043680982,1345,0.09739777,3280,0.106707317,2588
6041117000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3797,62,274,257,515,3784,120,309,814,2030,1159,892,440,197,1301,972,2503,1052,4390,0.864920273,0.014123007,0.062414579,0.058542141,4299,0.119795301,1938,0.101651187,3555,0.033755274,3153
6075022901,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1138,252,2789,394,495,3584,564,720,353,1356,276,1134,243,90,1090,847,3345,448,4573,0.248851957,0.055106057,0.609884102,0.086157883,4079,0.121353273,1423,0.063246662,3793,0.148694964,2429
6081608001,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1422,52,238,1570,180,3368,179,250,568,1558,682,786,387,95,937,684,2114,595,3282,0.433272395,0.015843998,0.072516758,0.478366849,3548,0.050732807,1419,0.066948555,2709,0.066076043,2376
6075030301,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2663,124,394,2255,365,5363,268,269,889,3283,1263,1099,343,100,1884,749,3620,1289,5436,0.489882266,0.02281089,0.072479765,0.414827079,5728,0.063722067,2327,0.042973786,4909,0.054593604,4441
6081604800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1912,63,661,2275,111,5137,617,711,924,1506,823,1083,496,142,1302,1133,2845,1081,4911,0.389330075,0.012828345,0.134595805,0.463245775,5248,0.021150915,1940,0.073195876,3926,0.157157412,3141
6075016000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1222,150,238,791,210,2045,159,197,504,1089,400,1233,38,35,1433,85,1621,759,2401,0.508954602,0.062473969,0.099125364,0.329446064,2255,0.093126386,1506,0.023240372,2380,0.066806723,1790
6001403501,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1370,1351,440,1056,1167,3173,614,429,1045,1365,308,2239,226,216,1877,453,2960,961,4217,0.324875504,0.320369931,0.104339578,0.250414987,4340,0.268894009,2319,0.093143596,3921,0.156592706,2839
6001408200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,687,2267,817,228,417,3620,466,574,1086,597,792,846,310,185,1154,968,2483,603,3999,0.171792948,0.566891723,0.204301075,0.057014254,4037,0.103294526,1649,0.112189206,3086,0.151004537,2257
6013345102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2624,110,498,550,45,4060,125,552,891,1191,1101,183,446,116,791,1076,2204,615,3782,0.693812797,0.02908514,0.131676362,0.145425701,4105,0.010962241,1353,0.085735403,2819,0.044341965,2634
6075033203,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1562,298,494,1008,804,2357,164,295,472,847,1,1477,77,102,1183,387,2508,577,3362,0.464604402,0.088637716,0.146936347,0.299821535,3161,0.254349889,1362,0.074889868,3085,0.053160454,1614
6075022802,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,835,125,662,410,79,1892,266,508,296,688,178,415,100,6,516,264,1472,363,2032,0.410925197,0.061515748,0.325787402,0.201771654,1971,0.040081177,622,0.009646302,1835,0.144959128,1492
6013382000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,614,3870,1769,626,1302,5187,650,1006,1688,728,950,1591,298,497,1652,1911,3921,1132,6879,0.089257159,0.562581771,0.257159471,0.091001599,6489,0.200647249,2447,0.203105844,5053,0.128636454,3422
6075021800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2665,99,553,391,425,3872,118,399,640,2320,1062,706,330,88,1465,596,2521,723,3708,0.718716289,0.026699029,0.149137001,0.105447681,4297,0.098906214,1883,0.046733935,3244,0.036374846,3359
6001422000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,761,541,222,180,222,1091,52,151,378,363,267,400,102,67,345,297,1192,267,1704,0.446596244,0.317488263,0.13028169,0.105633803,1313,0.169078446,514,0.130350195,1459,0.03564085,892
6081607100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1940,48,242,539,102,2758,79,299,645,1126,975,127,329,51,742,613,1557,709,2769,0.70061394,0.017334778,0.087396172,0.19465511,2860,0.035664336,1122,0.045454545,2266,0.034863195,2070
6075047901,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2696,196,375,2938,302,6396,558,698,1707,2380,1273,1397,461,150,1991,865,3967,1568,6205,0.434488316,0.031587429,0.060435133,0.473489122,6698,0.045088086,2602,0.057647963,5535,0.100813008,4785
